name,pname,cityname,adname,townName,address,tel,location,id,tag,pcode,parent,distance,importance,biz_ext,biz_type,recommend,type,photos,discount_num,gridcode,typecode,shopinfo,poiweight,citycode,children,alias,event,entr_location,indoor_map,email,timestamp,website,adcode,postcode,match,business_area,indoor_data,childtype,exit_location,shopid,navi_poiid,groupbuy_num,isin_region,查询关键词,手机号识别,gcj02_lng,gcj02_lat,行业大类,行业子类
周至县哑柏镇中心小学,陕西省,西安市,周至县,全部,哑翠二路,,"108.090596,34.172701",B0FFH6LBYJ,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,科教文化服务;学校;小学,[],0,5108200720,141203,0,[],29,[],[],[],"108.089708,34.172918",0,[],2021/11/15 22:13,[],610124,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,108.090596,34.172701,科教文化服务,学校
眉县横渠镇青化中心小学,陕西省,宝鸡市,眉县,全部,横渠镇青化村,0917-5770009,"108.012220,34.185389",B0FFF2R357,[],610000,[],[],[],"{'cost': [], 'rating': '3.0'}",[],0,科教文化服务;学校;小学,[],0,5108202002,141203,0,[],917,[],[],[],[],0,[],2021/11/16 23:55,[],610326,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,108.01222,34.185389,科教文化服务,学校
横渠镇风池村文化室,陕西省,宝鸡市,眉县,全部,[],,"108.009013,34.172102",B0HUV41UJ6,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,科教文化服务;文化宫;文化宫,[],0,5108200012,140800,0,[],917,[],[],[],[],0,[],2021/11/24 0:13,[],610326,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,108.009013,34.172102,科教文化服务,文化宫
眉县金渠镇初级中学,陕西省,宝鸡市,眉县,全部,金渠镇文化路1号,0917-5699091,"107.780829,34.212351",B03950PT7O,[],610000,[],[],[],"{'cost': [], 'rating': '3.0'}",[],0,科教文化服务;学校;中学,"[{'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/a400c3f3-e7fb-494d-b8f6-c4a3676e7ec2.jpg'}, {'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/039aec52-4934-4eab-ad4d-d13dc7a3253c.jpg'}]",0,5107265211,141202,0,[],917,[],[],[],"107.780947,34.212522",0,[],2021/12/7 19:34,[],610326,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,107.780829,34.212351,科教文化服务,学校
翠峰镇官村小学,陕西省,西安市,周至县,全部,翠峰镇西官村,,"108.072112,34.128271",B0FFJMAC92,[],610000,[],[],[],"{'cost': [], 'rating': '3.0'}",[],0,科教文化服务;学校;小学,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/0a20ba5aca1d75356e3da03885016452'}]",0,5108105512,141203,0,[],29,[],[],[],[],0,[],2021/11/26 5:04,[],610124,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,108.072112,34.128271,科教文化服务,学校
金渠镇中心小学,陕西省,宝鸡市,眉县,全部,金渠镇太白酒厂附近,,"107.782937,34.209886",B0FFF4DUMR,[],610000,[],[],[],"{'cost': [], 'rating': '3.0'}",[],0,科教文化服务;学校;小学,[],0,5107265201,141203,0,[],917,[],[],[],[],0,[],2021/11/22 22:57,[],610326,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,107.782937,34.209886,科教文化服务,学校
第四军医大学-塔庙村希望小学,陕西省,西安市,周至县,全部,竹峪镇塔庙村二组,,"108.002198,34.109251",B0HBR764RA,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,科教文化服务;学校;小学,[],0,5108103000,141203,0,[],29,[],[],[],[],0,[],2021/11/26 2:53,[],610124,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,108.002198,34.109251,科教文化服务,学校
斜峪关小学,陕西省,宝鸡市,眉县,全部,化斜路与首斜路交叉路口西侧,,"107.666429,34.178705",B03950PT92,[],610000,[],[],[],"{'cost': [], 'rating': '3.0'}",[],0,科教文化服务;学校;小学,[],0,5107251310,141203,0,[],917,[],[],[],[],0,[],2021/11/21 17:45,[],610326,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,107.666429,34.178705,科教文化服务,学校
眉县营头镇初级中学,陕西省,宝鸡市,眉县,全部,营头镇营头街道,0917-5790112,"107.75593,34.158722",B03950161C,[],610000,[],[],[],"{'cost': [], 'rating': '3.0'}",[],0,科教文化服务;学校;中学,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/dc8ab55519bace1d84065f0a8d0dcc75'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/2ee691d477a44d7c59fa858f30fe92ac'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/5bde8a7f2351a63714ce1dd78f69fac1'}]",0,5107169001,141202,0,[],917,[],[],[],"107.756109,34.159226",0,[],2021/12/7 21:51,[],610326,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I48F023047_2,0,yes,,0,107.75593,34.158722,科教文化服务,学校
营头镇明德小学,陕西省,宝鸡市,眉县,全部,河营路与营头村路交叉路口往西南约150米,,"107.75803,34.168353",B0FFF2LNLD,[],610000,[],[],[],"{'cost': [], 'rating': '3.0'}",[],0,科教文化服务;学校;小学,[],0,5107260001,141203,0,[],917,[],[],[],"107.759085,34.168266",0,[],2021/11/29 19:29,[],610326,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,107.75803,34.168353,科教文化服务,学校
联庄小学,陕西省,西安市,周至县,全部,380乡道北150米,,"108.046328,34.218865",B001D11HAW,[],610000,[],[],[],"{'cost': [], 'rating': '3.0'}",[],0,科教文化服务;学校;小学,[],0,5108206302,141203,0,[],29,[],[],[],[],0,[],2021/12/8 12:09,[],610124,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,108.046328,34.218865,科教文化服务,学校
齐镇联合小学,陕西省,宝鸡市,眉县,全部,齐镇首斜路西50米,,"107.696006,34.194593",B0FFHCZVU6,[],610000,[],[],[],"{'cost': [], 'rating': '3.0'}",[],0,科教文化服务;学校;小学,[],0,5107253512,141203,0,[],917,[],[],[],[],0,[],2021/11/29 0:05,[],610326,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,107.696006,34.194593,科教文化服务,学校
教坊小学,陕西省,宝鸡市,眉县,全部,金渠镇,,"107.827263,34.226575",B039501585,[],610000,[],[],[],"{'cost': [], 'rating': '3.5'}",[],0,科教文化服务;学校;小学,[],0,5107267600,141203,0,[],917,[],[],[],"107.827199,34.226360",0,[],2021/11/18 4:14,[],610326,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I48F022047_2,0,yes,,0,107.827263,34.226575,科教文化服务,学校
周至县竹峪镇岭梅小学,陕西省,西安市,周至县,全部,周哑路北50米,,"108.055827,34.148277",B0GR1L1JAW,[],610000,[],[],[],"{'cost': [], 'rating': '3.0'}",[],0,科教文化服务;学校;小学,[],0,5108107421,141203,0,[],29,[],[],[],[],0,[],2021/12/8 15:43,[],610124,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,108.055827,34.148277,科教文化服务,学校
永流初级中学,陕西省,西安市,周至县,,富仁乡永流村,,"108.330453,34.179029",B001D0VRSZ,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.330453,34.179029,科教文化服务,学校
鄠邑区白庙小学,陕西省,西安市,鄠邑区,,鄠邑区C433,,"108.515866,34.063054",B0H2C7TIH0,,,[],[],[],[],[],,科教文化服务;学校;小学,[],,,141203,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.515866,34.063054,科教文化服务,学校
六一书院,陕西省,西安市,鄠邑区,,鄠邑区,,"108.485612,34.047852",B0G3AZCTFU,,,[],[],[],[],[],,科教文化服务;科教文化场所;科教文化场所,[],,,140000,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.485612,34.047852,科教文化服务,科教文化场所
小丫丫艺术学校,陕西省,西安市,鄠邑区,,鄠邑区新城路,,"108.495639,34.077353",B0GUOX93OV,,,[],[],[],[],[],,科教文化服务;科教文化场所;科教文化场所,[],,,140000,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.495639,34.077353,科教文化服务,科教文化场所
蒋村镇幼儿园,陕西省,西安市,鄠邑区,,蒋村镇中心幼儿园(蒋村镇人民政府东),,"108.479589,34.077765",B0FFLFJ8MU,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.479589,34.077765,科教文化服务,学校
集贤镇初级中学,陕西省,西安市,周至县,,集贤镇108省道北,,"108.410674,34.086847",B0FFGK7EZ9,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.410674,34.086847,科教文化服务,学校
西安高新区第六学校,陕西省,西安市,周至县,,集贤产业园振兴路,,"108.393979,34.072697",B0G2M5XK2P,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,1,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.393979,34.072697,科教文化服务,学校
陕西省西安市税务干部学校,陕西省,西安市,周至县,,楼观镇楼观台,,"108.333347,34.065279",B0FFFAAJXM,,,[],[],[],[],[],,科教文化服务;学校;成人教育,[],,,141205,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.333347,34.065279,科教文化服务,学校
甘午初级中学,陕西省,西安市,周至县,,九峰乡,,"108.427177,34.098954",B001D08OLM,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.427177,34.098954,科教文化服务,学校
蒋村中心学校青阳分校,陕西省,西安市,鄠邑区,,[],,"108.517111,34.085796",B0HRH74HV0,,,[],[],[],[],[],,科教文化服务;学校;小学,[],,,141203,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.517111,34.085796,科教文化服务,学校
西安市鄠邑区青阳小学,陕西省,西安市,鄠邑区,,蒋村镇聂堡甘曹路,029-84900551,"108.517297,34.086375",B0FFHQC0VZ,,,[],[],[],[],[],,科教文化服务;学校;小学,[],,,141203,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.517297,34.086375,科教文化服务,学校
小太阳幼儿园,陕西省,西安市,鄠邑区,,甘河镇运渠店村2组,029-84841187,"108.493164,34.149585",B0FFH9KEDJ,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.493164,34.149585,科教文化服务,学校
新育幼儿园(建兴村卫生室西),陕西省,西安市,周至县,,X308建兴小学西侧约130米,,"108.348644,34.182233",B001D0VUB1,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.348644,34.182233,科教文化服务,学校
周至县西岩坊初级中学,陕西省,西安市,周至县,,尚村镇尚九路,,"108.433231,34.163923",B001D0Z6DE,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.433231,34.163923,科教文化服务,学校
西部驾校科目二考场,陕西省,西安市,周至县,,围墙村,,"108.473128,34.149104",B0FFGSR24A,,,[],[],[],[],[],,科教文化服务;驾校;驾校,[],,,141500,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.473128,34.149104,科教文化服务,驾校
临川寺初级中学,陕西省,西安市,周至县,,尚村镇北一路西段21号,,"108.474038,34.172408",B001D090SR,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.474038,34.172408,科教文化服务,学校
周至职教中心,陕西省,西安市,周至县,,尚村镇,,"108.477643,34.159982",B001D09QPV,,,[],[],[],[],[],,科教文化服务;学校;职业技术学校,[],,,141206,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.477643,34.159982,科教文化服务,学校
长杨初级中学,陕西省,西安市,周至县,,终南镇,,"108.397899,34.143962",B001D0VROB,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.397899,34.143962,科教文化服务,学校
小书童托教中心,陕西省,西安市,鄠邑区,,鄠邑区(蒋村街道甘西小学东南侧),,"108.484141,34.077768",B0H6G6V8MX,,,[],[],[],[],[],,科教文化服务;科教文化场所;科教文化场所,[],,,140000,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.484141,34.077768,科教文化服务,科教文化场所
西安市鄠邑区蒋村中心幼儿园,陕西省,西安市,鄠邑区,,108省道,,"108.479669,34.078383",B0FFG7UJKI,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.479669,34.078383,科教文化服务,学校
陕西黑河国家森林公园摄影创作基地,陕西省,西安市,周至县,,108国道与砂厚路交汇处黑河国家森林公园,,"108.033989,33.910930",B0HG0ZXJCV,,,[],[],[],[],[],,科教文化服务;科教文化场所;科教文化场所,[],,,140000,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.033989,33.91093,科教文化服务,科教文化场所
楼观镇中心小学,陕西省,西安市,周至县,,八姚路周至县第五中学对面,,"108.298058,34.091281",B0FFKOYCJ0,,,[],[],[],[],[],,科教文化服务;学校;小学,[],,,141203,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.298058,34.091281,科教文化服务,学校
铁甲树滋润教育馆,陕西省,西安市,周至县,,近郊108国道398公里处黑河国家森林公园内铁甲树景区,,"107.818086,33.872430",B0H3TXPZXY,,,[],[],[],[],[],,科教文化服务;科教文化场所;科教文化场所,[],,,140000,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,107.818086,33.87243,科教文化服务,科教文化场所
小王涧小学,陕西省,西安市,周至县,,王小路与269乡道交叉口南50米,,"108.172844,33.839261",B001D0Z3JX,,,[],[],[],[],[],,科教文化服务;学校;小学,[],,,141203,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.172844,33.839261,科教文化服务,学校
靓亮幼儿园,陕西省,西安市,周至县,,楼观镇上三清村六组靓亮幼儿园,,"108.256467,34.091051",B0H6D59X0B,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,1,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.256467,34.091051,科教文化服务,学校
小天鹅幼儿园,陕西省,西安市,周至县,,京昆线(马召镇幼儿园东北侧约200米),,"108.195794,34.070713",B0FFL5NUMA,,,[],[],[],[],[],,科教文化服务;学校;幼儿园,[],,,141204,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.195794,34.070713,科教文化服务,学校
文化礼堂,陕西省,西安市,周至县,,[],,"108.159368,34.098282",B0G0PMD6AH,,,[],[],[],[],[],,科教文化服务;科教文化场所;科教文化场所,[],,,140000,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.159368,34.098282,科教文化服务,科教文化场所
马召镇文化站,陕西省,西安市,周至县,,京昆线陕西信合马召信用社北侧约170米,029-85196414,"108.198484,34.069336",B001D08Y1E,,,[],[],[],[],[],,科教文化服务;文化宫;文化宫,[],,,140800,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.198484,34.069336,科教文化服务,文化宫
和谦小学,陕西省,西安市,周至县,,马召镇武家庄村村民委员会东南,,"108.213231,34.059551",B0FFLJCMYR,,,[],[],[],[],[],,科教文化服务;学校;小学,[],,,141203,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.213231,34.059551,科教文化服务,学校
卡迪尔小学,陕西省,西安市,周至县,,上三清路与八姚路交叉口东200米,,"108.261402,34.093269",B0FFKC0GJJ,,,[],[],[],[],[],,科教文化服务;学校;小学,[],,,141203,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.261402,34.093269,科教文化服务,学校
骆峪九年制学校,陕西省,西安市,周至县,,新村附近,,"108.112496,34.093811",B0FFGK2SFO,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.112496,34.093811,科教文化服务,学校
焦镇村文化广场,陕西省,西安市,周至县,,Y262(油鹿路),,"108.303995,34.092036",B0FFL4P6SQ,,,[],[],[],[],[],,科教文化服务;科教文化场所;科教文化场所,[],,,140000,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.303995,34.092036,科教文化服务,科教文化场所
知行小学,陕西省,西安市,周至县,,马召镇马广路,,"108.18985,34.070749",B001D08PG8,,,[],[],[],[],[],,科教文化服务;学校;小学,[],,,141203,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.18985,34.070749,科教文化服务,学校
西部驾校,陕西省,西安市,周至县,,油鹿路鹿马中学东北侧约80米,,"108.302771,34.075453",B001D0WRD2,,,[],[],[],[],[],,科教文化服务;驾校;驾校,[],,,141500,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.302771,34.075453,科教文化服务,驾校
周至县广济镇南大坪小学,陕西省,西安市,周至县,,广济镇南大坪村,,"108.148790,34.085634",B001D0ZO66,,,[],[],[],[],[],,科教文化服务;学校;小学,[],,,141203,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.14879,34.085634,科教文化服务,学校
马召中学,陕西省,西安市,周至县,,马召镇崇耕村9组,,"108.187229,34.068993",B001D090VH,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.187229,34.068993,科教文化服务,学校
周至县楼观台九年制学校,陕西省,西安市,周至县,,108省道北50米,,"108.255319,34.070449",B001D09SDM,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.255319,34.070449,科教文化服务,学校
鹿马中学,陕西省,西安市,周至县,,楼观镇108省道,,"108.301143,34.074463",B001D08XQP,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.301143,34.074463,科教文化服务,学校
西安市第五十中学,陕西省,西安市,未央区,,建章路北段7号,029-84311742;029-85799103,"108.843559,34.320681",B001D0089D,,,[],[],[],[],[],,科教文化服务;学校;中学,[],,,141202,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.843559,34.320681,科教文化服务,学校
知恩儿童教育研究中心,陕西省,西安市,未央区,,金茂一路,,"109.034486,34.322249",B0G107FFG7,,,[],[],[],[],[],,科教文化服务;科研机构;科研机构,[],,,141300,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,109.034486,34.322249,科教文化服务,科研机构
西安皇家艺术博物馆,陕西省,西安市,未央区,,石化大道汉城街道办西查寨村1号北东,029-86193121,"108.895219,34.326792",B001D104ZM,,,[],[],[],[],[],,科教文化服务;博物馆;博物馆,[],,,140100,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,108.895219,34.326792,科教文化服务,博物馆
大桥头(公交站),上海市,上海市,嘉定区,,,,"121.296295,31.309753",BV10031079,,,[],[],[],[],[],,交通设施服务;公交车站;公交车站相关,[],,,150700,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,121.296295,31.309753,交通设施服务,公交车站
合作路封周路(公交站),上海市,上海市,嘉定区,,,,"121.261111,31.327227",BV11341170,,,[],[],[],[],[],,交通设施服务;公交车站;公交车站相关,[],,,150700,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,121.261111,31.327227,交通设施服务,公交车站
封周路云谷路(公交站),上海市,上海市,嘉定区,,嘉定52路,,"121.258514,31.327339",BV11341171,,,[],[],[],[],[],,交通设施服务;公交车站;公交车站相关,[],,,150700,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,121.258514,31.327339,交通设施服务,公交车站
封周路合作路(公交站),上海市,上海市,嘉定区,,嘉定52路,,"121.259800,31.327752",BV11365363,,,[],[],[],[],[],,交通设施服务;公交车站;公交车站相关,[],,,150700,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,121.2598,31.327752,交通设施服务,公交车站
嘉好路和裕路(公交站),上海市,上海市,嘉定区,,,,"121.257036,31.300126",BV11440803,,,[],[],[],[],[],,交通设施服务;公交车站;公交车站相关,[],,,150700,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,121.257036,31.300126,交通设施服务,公交车站
巴楚路沈徐路(公交站),上海市,上海市,嘉定区,,,,"121.266237,31.320651",BV11546256,,,[],[],[],[],[],,交通设施服务;公交车站;公交车站相关,[],,,150700,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,121.266237,31.320651,交通设施服务,公交车站
德园路真南路(公交站),上海市,上海市,嘉定区,,,,"121.306198,31.299166",BV10028467,,,[],[],[],[],[],,交通设施服务;公交车站;公交车站相关,[],,,150700,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,121.306198,31.299166,交通设施服务,公交车站
德园路裕丰路(公交站),上海市,上海市,嘉定区,,,,"121.307556,31.296871",BV10028541,,,[],[],[],[],[],,交通设施服务;公交车站;公交车站相关,[],,,150700,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,121.307556,31.296871,交通设施服务,公交车站
新丰村(公交站),上海市,上海市,嘉定区,,,,"121.302943,31.320877",BV10028713,,,[],[],[],[],[],,交通设施服务;公交车站;公交车站相关,[],,,150700,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,121.302943,31.320877,交通设施服务,公交车站
老宅(公交站),上海市,上海市,嘉定区,,,,"121.291389,31.295712",BV10033829,,,[],[],[],[],[],,交通设施服务;公交车站;公交车站相关,[],,,150700,2,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,121.291389,31.295712,交通设施服务,公交车站
